"FRENCHINFO-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FRENCHINFO-46","45","","France","France","Paris","Paris","Inventory","Girardot, Etienne","","","","d. 1680","","marchand de bois","quai de la Tournelle","","","","","","","","","","","","","","","1680/01/23","3","No","Inventaire après décès d'Etienne GIRARDOT, marchand (de bois) bourgeois de Paris demeurant sur le quài de la Tournelle, à la requête de sa veuve Louise MOILLON.","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XVIII, 93","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Girardot, Etienne","not input"
"FRENCHINFO-47","46","","France","France","Paris","Paris","Inventory","Champenoist, Marie","","","","d. 1676","","","rue Neuve-des-Petits-Champs, paroisse St Roch","","","","","","","","","","","","","","","1676/06/20","1","No","Inventaire après décès de Marie Champenoist, femme d'honorable homme Jean Danglebert menuisier ordinaire des batiments du roi","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XX, 399","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Champenoist, Marie","not input"
"FRENCHINFO-48","47","","France","France","Paris","Paris","Inventory","Pierre, Robert","","","","","","aide émouleur de bois","rue Montorgueil","","","","","","","","","","","","","","","1673/05/30","4","No","Dans l'inventaire des biens appartenant à la communauté de Robert PIERRE aide émouleur de bois, bourgeois de Paris et de sa femme Jeanne GROUARD dans leur maison rue Montorgueil, y compris ceux de ces biens qui appar-tenaient à la communauté de ladite Grouard avec son premier mari André DUPRE, de son vivant marchand bourgeois de Paris :","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XX, 399","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Pierre, Robert","not input"
"FRENCHINFO-49","48","","France","France","Paris","Paris","Inventory","Du Bray, Françoise","","","","d. 1662","","","bourg de Saint-Maur","","","","","","","","","","","","","","","1662/09/20","6","No","Inventaire après décès de Francoise Du Bray, femme de noble homme Pierre Helyot, conseilleur secretaire du roi et de ses finances et ancien échevin de la ville de Paris","","","","","Archives nationales, Minutier central","Paris, France","M.C.: LXXXVI, 457","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Du Bray, Françoise","not input"
"FRENCHINFO-50","49","","France","France","Paris","Paris","Inventory","Helyot, Pierre, le Jeune","","","","d. 1662","","marchand","rue Aubry-le-Boucher, paroisse St Leu-St Gilles","","","","","","","","","","","","","","","1662/08/04","2","No","Inventaire après décès de noble homme Pierre Helyot le Jeune, marchand bourgeois de Paris","","","","","Archives nationales, Minutier central","Paris, France","M.C.: LXXXVI, 457","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Helyot, Pierre le Jeune","not input"
"FRENCHINFO-51","50","","France","France","Paris","Paris","Inventory","Parheille, Michel","","","","","","","rue des Petits Champs, paroisse St Eustache","","","","","","","","","","","","","","","1660/09/20","4","No","Inventaire des biens de la précédente communauté de Messire Michel PARHEILLE, seigneur d'HEMERY, anciennement de TANLAY, THORE, et autres lieux, conseiller du Roi en ses conseils et en sa cour de Parlement, Président des Enquêtes dudit Parlement,(led.seigneur) demeurant rue des Petits Champs, paroisse St Eustache -- et de ceux et de dame Marie LE COIGNEUX, son épouse séparée de biens et d'ha-bitation par sentence du 15 du présent mois.","","","","","Archives nationales, Minutier central","Paris, France","M.C.: LXXXVI, 457","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Parheille, Michel","not input"
"FRENCHINFO-52","51","","France","France","Paris","Paris","Inventory","Vouet, Simon","","","","1590-1649","","","galleryes du Louvre paroisse St Germain dauxerois","","","","","","","","","","","","","","","1649/07/03","44","Yes","Inventaire après décès de Simon Vouet","","","","","Archives nationales, Minutier central","Paris, France","M.C.: L, 30","Py |f Geneviève and Michel","Typed Transcription","","","[to be published by B. Brejon]","","","","","Collectors File: Vouet, Simon","not input"
"FRENCHINFO-53","52","","France","France","Paris","Paris","Inventory","Boully, Michel","","","","d. 1646","","marchand","rue et paroisse St Paul","","","","","","","","","","","","","","","1646/02/20","2","No","Dans l'Inventaire après décès de biens de Michel Boully, marchand bourgeois de Paris","","","","","Archives nationales, Minutier central","Paris, France","M.C.: CV, 488","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Boully, Michel","not input"
"FRENCHINFO-54","53","","France","France","Paris","Paris","Inventory","Dumée, Guillaume","","","","d. 1645","","peintre","rue des Rosiers, paroisse St Gervais","","","","","","","","","","","","","","","1646/01/08","2","No","Inventaire après décès d'honorable homme Guillaume Dumee pintre ordinaire du roi a la requete de Toussaint Dumee son fils, aussi peintre du roi...","","","","","Archives nationales, Minutier central","Paris, France","M.C.: CV, 488","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Dumée, Guillaume","not input"
"FRENCHINFO-55","54","","France","France","Paris","Paris","Inventory","Hangnel, Elisabeth du","","","","d. 1643","","","cloître et paroisse St. Germain l'Auxerrois","","","","","","","","","","","","","","","1644/01/04","2","No","Inventaire après décès d'Elisabeth du Hangnel, femme de Messire René Parrain sieur Descoutures, maitre d'hotel ordinaire du roi...","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XXXV, 248","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Hangnel, Elisabeth du","not input"
"FRENCHINFO-56","55","","France","France","Paris","Paris","Inventory","Bullion, Claude de","","","","1570-1640","","conseilleur du roi","rue Plastrière, paroisse St Eustache","","","","","","","","","","","","","","","1641/01/09","7","No","Inventaire après décès de haut et puissant seigneur Messire Claude de Bullion, conseiller du roi [...]","","","","","Archives nationales, Minutier central","Paris, France","M.C.: LI, 259","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Bullion, Claude de","not input"
"FRENCHINFO-57","56","","France","France","Paris","Paris","Inventory","Humblot, Philippe","","","","d. 1638","","","rue des Gravilliers, paroisse St Nicolas des Champs","","","","","","","","","","","","","","","1638/12/15","3","No","Inventaire après décès de Philippe Humblot a la requete de son mari Etienne de la Mire, vendeur et controlleur de vins...","","","","","Archives nationales, Minutier central","Paris, France","M.C.: CXVII, 506","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Humblot, Philippe","not input"
"FRENCHINFO-58","57","","France","France","Paris","Paris","Inventory","Binet, Claude","","","","d. 1637","","","faubourg St Victor","","","","","","","","","","","","","","","1637/11/23","5","No","Inventaire après décès de Claude Binet, femme de Charles Martin, peintre et valet de chambre du roi [...]","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XXVI, 84","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Binet, Claude","not input"
"FRENCHINFO-59","58","","France","France","Paris","Paris","Inventory","Bethune, Marie de","Coeuvres, François Hannibal d'Estrées, marquis de","wife of Coeuvres, François Hannibal d'Estrées, marquis de","husband of Bethune, Marie de","d. 1634","_","","rue des Marais du Temple","","","","","","","","","","","","","","","1634/04/06","3","No","Inventaire après décès de haute et puissante dame Marie de Bethune femme de haut et puissant seigneur Messire Francois Hannibal d'Estrees seigneur et marquis de Coeuvres...","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XLII, 85","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Bethune, Marie de","not input"
"FRENCHINFO-60","59","","France","France","Paris","Paris","Inventory","Fourcy, Henry de","","","","d. 1639","","conseilleur du roi","rue de Jouy, Passe St Gervais","","","","","","","","","","","","","","","1639/03/18","2","No","Inventaire après décès de Messire Henry de Fourcy, chevalier Seigneur de Cressy, Trianon et d'Espernay, conseilleur du roi","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XIX, 417","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Fourcy, Henry de","not input"
"FRENCHINFO-61","60","","France","France","Paris","Paris","Inventory","Fourcy, Jehan de","","","","d. 1626","","conseilleur du roi","rue de Jouy, Passe St Gervais","","","","","","","","","","","","","","","1626/02/07","2","No","Inventaire après décès de Messire Jehan de Fourcy, seigneur de Cressy et aussy conseiller du Roy...","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XIX, 394","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Fourcy, Jehan de","not input"
"FRENCHINFO-62","61","","France","France","Paris","Paris","Inventory","Zamet, Jean","","","","d. 1622","","","rue de la Cerisaie, paroisse St Paul","","","","","","","","","","","","","","","1623/01/19","2","No","Inventaire après décès de Messire Jean ZAMET, chevalier seigneur et baron de MURAT, BILLY, BEAUVOIR et CAZABELLE, conseiller du roi en ses conseils d'Etat et privé, maréchal de camp en ses armées, capitaine du Château et superintendant des Batiments de FONTAINEBLEAU","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XIX, 390","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Zamet, Jean","not input"
"FRENCHINFO-63","62","","France","France","Paris","Paris","Inventory","Scalberge, Frédéric","","","","d. 1644","","","rue du Cocq, paroisse St Jean en Grève","","","","","","","","","","","","","","","1644/10/26","6","No","Inventaire après décès de Frédéric SCALBERGE m.e peintre à Paris et peintre ord.re du roi","","","","","Archives nationales, Minutier central","Paris, France","M.C.: LII, 26","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Scalberge, Frédéric","not input"
"FRENCHINFO-64","63","","France","France","Paris","Paris","Inventory","Ruzé de Beaulieu, Martin","","","","d. 1613","","","Château de Chailly","","","","","","","","","","","","","","","1614/01/07","2","No","Inventaire après décès de Messire Martin RUZÉ, sieur de BEAULIEU, CHAILLY et LONGJUMEAU","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XIV, 15","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Ruzé de Beaulieu, Martin","not input"
"FRENCHINFO-65","64","","France","France","Paris","Paris","Inventory","Tallon, Mathurin","","","","d. 1679","","conseilleur du roi","rue Montmartre, paroisse St Eustache","","","","","","","","","","","","","","","1679/09/13","2","No","Inventaire après décès de Mathurin Tallon coneiller [sic] du roi et de ses finances (1679)","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XX, 400","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Tallon, Mathurin","not input"
"FRENCHINFO-66","65","","France","France","Paris","Paris","Inventory","Dupont, Anne","","","","d. 1642","","","rue Neufve de Montmartre, paroisse St Eustache","","","","","","","","","","","","","","","1642/11/04","5","No","Inventaire des biens de Pierre Louis à la mort de sa femme Anne DUPONT","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XXX, 246","Py |f Geneviève and Michel","Photocopy","","","","","Provenance Index has also a typed transcription of the part of the inventory concerning the paintings, on two pages.","","","Collectors File: Louis, Pierre","not input"
"FRENCHINFO-67","66","","France","France","Paris","Paris","Inventory","Louis, Pierre","","","","d. 1649","","peintre","Porte Baudoyer, paroisse St Gervais","","","","","","","","","","","","","","","1649/03/04","7","No","Inventaire après décès de Pierre LOUIS m.e peintre, bourgeois de Paris (1649) à la requête de sa deuxieme femme Nicole FOULLÉ","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XIX, 439","Py |f Geneviève and Michel","Photocopy","","","","","Provenance Index has also a typed transcription of the inventory, on six pages.","","","Collectors File: Louis, Pierre","not input"
"FRENCHINFO-68","67","","France","France","Paris","Paris","Inventory","Le Tellier, Michel","","","","1603-1685","","","rue des Francs-Bourgeois, paroisse Saint-Gervais","","","","","","","","","","","","","","","1685/11/05","3","No","Inventaire après décès de Michel Le Tellier Chancelier de France","","","","","Archives nationales, Minutier central","Paris, France","M.C.: LXXV, 331","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Le Tellier, Michel","not input"
"FRENCHINFO-69","68","","France","France","Paris","Paris","Inventory","Lescalopier, Jehan","","","","d. 1620","","conseilleur d'etat","rue sainte Croix de la Bretonnerie, paroisse sainct Jehan en Grève","","","","","","","","","","","","","","","1620/11/12","7","No","Inventaire après décès de Jehan Lescalopier conseilleur d'etat, président du parlament","","","","","Archives nationales, Minutier central","Paris, France","M.C.: CV, 234","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Lescalopier, Jehan","not input"
"FRENCHINFO-70","69","","France","France","Paris","Paris","Inventory","Hérault, Antoine","","","","d. 1661","","peintre","quay de Gesvre","","","","","","","","","","","","","","","1661/10/06","23","Partially","Inventaire après décès de Antoine Herault","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XLII, 151","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Hérault, Antoine","not input"
"FRENCHINFO-71","70","","France","France","Paris","Paris","Inventory","Donquervalle, Jean de","","","","d. 1664","","peintre","rue sainct Honnoré, paroisse sainct Germain d'Auxerrois","","","","","","","","","","","","","","","1664/09/03","11","No","Inventaire après décès de Jean de Donquervalle maitre peintre, bourgeois de Paris","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XCVII, 24","Py |f Geneviève and Michel","Photocopy","","","","","Provenance Index has also a typed transcription of the inventory, on 7 pages","","","Collectors File: Donquervalle, Jean de","not input"
"FRENCHINFO-72","71","","France","France","Paris","Paris","Inventory","Desmartin, Pierre","","","","d. 1639","","peintre","Galleries du Louvre","","","","","","","","","","","","","","","1639/12/29","9","No","Inventaire après décès de Pierre Desmartin peintre marchand mercier","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XLII, 97","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Desmartin, Pierre","not input"
"FRENCHINFO-73","72","","France","France","Paris","Paris","Inventory","Cotelle, Jean","","","","1607-1676","","peintre","rue St Anthoine, paroisse St Gervais","","","","","","","","","","","","","","","1676/06/15","20","Yes","Inventaire après décès de Jean Cotelle","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XIX, 506","Py |f Geneviève and Michel","Photocopy","","","","","Provenance Index has also a typed transcription of the part of the inventory concerning the pictures, on seven pages","","","Collectors File: Cotelle, Jean","not input"
"FRENCHINFO-74","73","","France","France","Paris","Paris","Inventory","Bougault, Moyse","","","","d. 1616","","peintre","rue Galande","","","","","","","","","","","","","","","1616/04/26","5","No","Inventaire après décès de Moyse Bougault, peintre demeurant a Paris","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XVIII, 217","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Bougault","not input"
"FRENCHINFO-75","74","","France","France","Paris","Paris","Inventory","Carpentier, Claude","","","","d. 1641","","brodeur et valet de chambre","rue des Vieux Augustins, paroisse St Eustache","","","","","","","","","","","","","","","1641/10/31","4","No","Inventaire après décès de Claude Carpentier, brodeur et valet de chambre de Monsieur, frère du roi","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XV, 114","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Carpentier, Claude","not input"
"FRENCHINFO-76","75","","France","France","Paris","Paris","Inventory","Le Beigue, Ambroise","","","","d. 1655","","","rue des Arcis, paroisse St Médéric","","","","","","","","","","","","","","","1655/10/30","2","No","Inventaire après décès d'Ambroise Le Beigue","","","","","Archives nationales, Minutier central","Paris, France","M.C.: CXII, 328","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Le Beigue, Ambroise","not input"
"FRENCHINFO-77","76","","France","France","Paris","Paris","Inventory","Coquin, Marguerite","","","","d. 1669","","","rue Neuve Montmartre, paroisse St Eustache","","","","","","","","","","","","","","","1669/10/11","7","No","Inventaire après décès de Marguerite Coquin, veuve de Laurent de la Hire peintre","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XX, 397","Py |f Geneviève and Michel","Photocopy","","","","","Provenance Index has also the typed transcription of the part of the inventory concerning the paintings, on two pages","","","Collectors File: Coquin, Marguerite","not input"
"FRENCHINFO-78","77","","France","France","Paris","Paris","Inventory","Gilbert, Marie","","","","d. 1630","","","quay du grand cours de l'eau de l'ile du Palais, paroisse St Barthélemy","","","","","","","","","","","","","","","1630/08/23","24","No","Inventaire après décès de Francois Garnier a la mort de sa 1ere femme Marie Gilbert","","","","","Archives nationales, Minutier central","Paris, France","M.C.: LXXXIV, 113","Py |f Geneviève and Michel","Photocopy","","","","","Provenance Index has also the typed transcription of the part of the inventory concerning the paintings, on 18 pages","","","Collectors File: Gilbert, Marie","not input"
"FRENCHINFO-79","78","","France","France","Paris","Paris","Inventory","Camel, Robert","","","","d. 1635","","peintre","rue de Poitiers, Marais du temple, paroisse St Gervais","","","","","","","","","","","","","","","1635/10/22","7","No","Inventaire après décès de Robert Camel","","","","","Archives nationales, Minutier central","Paris, France","M.C.: IV, 112","Py |f Geneviève and Michel","Photocopy","","","","","Provenance Index has also the typed transcription of the part of the inventory concerning the paintings, on 4 pages","","","Collectors File: Camel, Robert","not input"
"FRENCHINFO-80","79","","France","France","Paris","Paris","Inventory","Mezée, Jeanne","","","","d. 1626","","","rue Saint Antoine, paroisse St Paul","","","","","","","","","","","","","","","1626/12/22","8","No","Inventaire des biens de Guillaume Dumée au décès de sa femme Jeanne Mezée","","","","","Archives nationales, Minutier central","Paris, France","M.C.: CV, 420","Py |f Geneviève and Michel","Photocopy","","","","","Provenance Index has also the typed transcription of the part of the inventory concerning the paintings, on 3 pages","","","Collectors File: Mezée, Jeanne","not input"
"FRENCHINFO-81","80","","France","France","Paris","Paris","Inventory","Fontenas, François","","","","d. 1668","","peintre","rue de la Grande Bretonnerie à l'enseigne du Chef St Jean","","","","","","","","","","","","","","","1668/02/16","6","No","Inventaire après décès de Francois Fontenas peintre a Paris...","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XLIII, 126","Py |f Geneviève and Michel","Photocopy","","","","","Provenance Index has also the typed transcription of the part of the inventory concerning the paintings, on 3 pages","","","Collectors File: Fontenas, François","not input"
"FRENCHINFO-82","81","","France","France","Paris","Paris","Inventory","Lhullier, Marie","","","","d. 1681","","","rue Culture Ste Catherine, paroisse Saint Paul","","","","","","","","","","","","","","","1682/01/10","9","No","Inventaire après décès de Marie Lhullier, femme de Charles de Jarente marquis de Senas","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XX, 401","Py |f Geneviève and Michel","Photocopy","","","","","Provenance Index has also the typed transcription of the part of the inventory concerning the paintings, on 4 pages","","","Collectors File: Lhullier, Marie","not input"
"FRENCHINFO-83","82","","France","France","Paris","Paris","Inventory","Turmenyes, Philippe de","","","","d. 1699","","controleur des Guerres et des Gardes Suisses","rue Simon Le Franc, paroisse saint Médéric","","","","","","","","","","","","","","","1699/04/06","8","No","inventaire après décès De Philippe de TURMENYES contrôleur des Guerres et des Gardes Suisses (1699)","","","","","Archives nationales, Minutier central","Paris, France","M.C.: LXXV, 439","Py |f Geneviève and Michel","Photocopy","","","","","Provenance Index has also the typed transcription of the part of the inventory concerning the paintings, on 2 pages","","","Collectors File: Turmenyes, Philippe de","not input"
"FRENCHINFO-84","83","","France","France","Paris","Paris","Inventory","Huard, Charles","","","","d. 1650","","médecin","rue de Grenelle, paroisse des Filles du verbe Incarné","","","","","","","","","","","","","","","1650/06/10","4","No","Inventaire après décès de M.re Charles Huard médecin ordinaire de Marie de Medicis","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XIX, 441","Py |f Geneviève and Michel","Photocopy","","","","","Provenance Index has also the typed transcription of the part of the inventory concerning the paintings, on 2 pages","","","Collectors File: Huard, Charles","not input"
"FRENCHINFO-85","84","","France","France","Paris","Paris","Inventory","Plomet, François Harchambeaut","","","","d. 1687","","marchand","rue de la Lanterne, paroisse St Médéric","","","","","","","","","","","","","","","1687/03/03","2","No","Inventaire après décès de François H. Plomet marchand bourgeois de Paris (d. 1687)","","","","","Archives nationales, Minutier central","Paris, France","M.C.: LXXV, 238","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Plomet, François Archambault","not input"
"FRENCHINFO-86","85","","France","France","Paris","Paris","Inventory","Vouet, Laurent","","","","d. 1630","","peintre","rue de la verrerie, paroisse St Jean","","","","","","","","","","","","","","","1630/09/18","7","No","Inventaire après décès de Laurent Vouet, peintre de l'ecurie du roi...","","","","","Archives nationales, Minutier central","Paris, France","M.C.: CV, 281","Py |f Geneviève and Michel","Photocopy","","","","","Provenance Index has also the typed transcription of the part of the inventory concerning the paintings, on 5 pages","","","Collectors File: Vouet, Laurent","not input"
"FRENCHINFO-87","86","","France","France","Paris","Paris","Inventory","Guynet, Gilberte","Daret, Pierre","wife of Daret, Pierre","husband of Guynet, Gilberte","d. 1639","_","","rue St Jacques, paroisse St Benoist","","","","","","","","","","","","","","","1639/08/08","2","No","Inventaire des biens de Pierre DARET, marchand graveur en taille-douce à la mort de sa femme Gilberte GUYNET (1639)","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XLIII, 27","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Daret, Pierre","not input"
"FRENCHINFO-88","87","","France","France","Paris","Paris","Inventory","La Noue, Aubin de","","","","d. 1598","","conseilleur du roi","rue de la Verrerie","","","","","","","","","","","","","","","1598/03/31","9","No","Inventaire après décès d'Aubin de la Noue conseilleur du roi, auditeur a la cour des comptes","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XXVI, 39","Py |f Geneviève and Michel","Photocopy","","","","","Provenance Index has also the typed transcription of the part of the inventory concerning the paintings, on 3 pages","","","Collectors File: La Noue, Aubin de","not input"
"FRENCHINFO-89","88","","France","France","Paris","Paris","Inventory","Cousturier, Catherine","","","","d. 1606","","","rue de la Mortellerie, paroisse St Gervais","","","","","","","","","","","","","","","1606/05/05","2","No","Inventaire après décès de Catherine Cousturier femme de Etienne Hellbroc bourgeois de Paris ( d.1606)","","","","","Archives nationales, Minutier central","Paris, France","M.C.: CV, 100","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Cousturier, Catherine","not input"
"FRENCHINFO-90","89","","France","France","Paris","Paris","Inventory","Moillon, Nicolas","Gilbert, Marie","husband of Gilbert, Marie","wife of Moillon, Nicolas","d. 1620","_","","pont Notre-Dame, paroisse Saint Gervais","","","","","","","","","","","","","","","1620/06/30","25","No","Inventaire après de Nicolas Moillon (d. 1620)","","","","","Archives nationales, Minutier central","Paris, France","M.C.: LXXXIV, 109","Py |f Geneviève and Michel","Photocopy","","","","","Provenance Index has also the typed transcription of the part of the inventory concerning the paintings, on 15 pages","","","Collectors File: Moillon, Nicolas","not input"
"FRENCHINFO-91","90","","France","France","Paris","Paris","Inventory","Massé, Jean","","","","d. 1672","","","Galleries du Louvre","","","","","","","","","","","","","","","1672/05/20","5","No","Inventaire après décès de Jean Massé (d. 1672)","","","","","Archives nationales, Minutier central","Paris, France","M.C.: LXXV, 161","Py |f Geneviève and Michel","Photocopy","","","","","Provenance Index has also the typed transcription of the part of the inventory concerning the paintings, on 4 pages","","","Collectors File: Massé, Jean","not input"
"FRENCHINFO-92","91","","France","France","Paris","Paris","Inventory","Mougneville, Henry de Mesmes, marquis de","","","","d. 1650","","","rue Ste Avoye","","","","","","","","","","","","","","","1639/12/30","3","No","Inventaire des biens d'Henry de Mesme marquis de Mougneville à l'occasion de son mariage avec Marie Desfossez [sic], veuve de St Gelais de Lusignan de Lansac","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XVI, 79","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Mougneville, Henry de Mesmes, marquis de","not input"
"FRENCHINFO-93","92","","France","France","Paris","Paris","Inventory","Jean, Marguerite","","","","d. 1678","","","fossé de la porte saint Victor, paroisse Sainct Nicolas du Chardonnet","","","","","","","","","","","","","","","1678/03/07","4","No","Inventaire après décès de Marguerite Jean veuve de Jean Cotelle","","","","","Archives nationales, Minutier central","Paris, France","M.C.: LXXXII, 4","Py |f Geneviève and Michel","Photocopy","","","","","Provenance Index has also the typed transcription of the part of the inventory concerning the paintings, on 2 pages","","","Collectors File: Jean, Marguerite","not input"
"FRENCHINFO-94","93","","France","France","Paris","Paris","Inventory","Pellerin, Hilaire","","","","d. 1658","","peintre","rue neufve saint Louis, paroisse St Barthelemy","","","","","","","","","","","","","","","1658/06/01","7","No","Inventaire après décès d'Hilaire Pellerin maître peintre sculpteur","","","","","Archives nationales, Minutier central","Paris, France","M.C.: I, 132","Py |f Geneviève and Michel","Photocopy","","","","","Provenance Index has also the typed transcription of the part of the inventory concerning the paintings, on 3 pages","","","Collectors File: Pellerin, Hilaire","not input"
"FRENCHINFO-95","94","","France","France","Paris","Paris","Inventory","Lemaire, Jean","","","","d. 1645","","","rue des Bourdonnois, hostel de Villeroy","","","","","","","","","","","","","","","1645/03/06","2","No","Inventaire après décès de Jean Lemaire, père de Louis Lemaire, m.e peintre","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XLI, 198","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Lemaire, Jean","not input"
"FRENCHINFO-96","95","","France","France","Paris","Paris","Inventory","Damville, François-Christophe de Levis-Ventadour, duc de","","","","d. 1661","","","rue de Tournon","","","","","","","","","","","","","","","1661/10/10","2","No","Inventaire après décès de Fr. Christophe de Levy de ventadour, duc de Dampuille","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XLVI, 83","Py |f Geneviève and Michel","Photocopy","","","","","Provenance Index has also the typed transcription of the part of the inventory concerning the paintings, on 2 pages","","","Collectors File: Damville, François-Christophe de Levis-Ventadour, duc de","not input"
"FRENCHINFO-97","96","","France","France","Paris","Paris","Inventory","Gantrel, Etienne","","","","1646-1706","","graveur ordinaire du roi","rue St jacques, paroisse St Benoist","","","","","","","","","","","","","","","1707/02/15","17","No","Inventaire après décès d'Etienne Ganterelle graveur ordinaire du roi","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XLIII, 264","Py |f Geneviève and Michel","Photocopy","","","","","Provenance Index has also the typed transcription of the part of the inventory concerning the paintings, on 11 pages","","","Collectors File: Gantrel, Etienne","not input"
"FRENCHINFO-98","97","","France","France","Paris","Paris","Inventory","Clement de Vivier, Guillaume","","","","d. 1701","","","rue Notre dame des Victoires, paroisse St Eustache","","","","","","","","","","","","","","","1701/03/01","2","No","Inventaire après décès de Guillaume Clement seigneur de Vivier, inspecteur des galères premier marechal","","","","","Archives nationales, Minutier central","Paris, France","M.C.: LXXV, 452","Py |f Geneviève and Michel","Photocopy","","","","","Provenance Index has also the typed transcription of the part of the inventory concerning the paintings, on 2 pages","","","Collectors File: Clement de Vivier, Guillaume","not input"
"FRENCHINFO-99","98","","France","France","Paris","Paris","Inventory","Sanson, Robert","","","","d. 1701","","peintre","Vieille rue du Temple, paroisse St Gervais","","","","","","","","","","","","","","","1701/09/16","2","No","Partage de tableaux entre les héritiers de Robert Sanson secrétaire et conseiller du roi","","","","","Archives nationales, Minutier central","Paris, France","M.C.: LI, 720","Py |f Geneviève and Michel","Photocopy","","","","","Provenance Index has also the typed transcription of the part of the inventory concerning the paintings, on one page","","","Collectors File: Sanson, Robert","not input"
"FRENCHINFO-100","99","","France","France","Paris","Paris","Inventory","Bollery, Nicolas","","","","d. 1630","","peintre","rue de la Verrerie","","","","","","","","","","","","","","","1630/04/19","2","No","Inventaire après décès de Nicolas Baullery Me peintre","","","","","Archives nationales, Minutier central","Paris, France","M.C.: CV, 280","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Bollery, Nicolas","not input"
"FRENCHINFO-101","100","","France","France","Paris","Paris","Inventory","Le Goux, Marie","","","","d. 1631","","","l'Isle du Palais, paroisse St Barthellemy","","","","","","","","","","","","","","","1631/10/04","4","Yes","Inventaire des biens de Pierre Forest, maitre peintre au déces de sa femme Marie Le Goux, veuve en premieres noces de Francois Forestier, m.e peintre","","","","","Archives nationales, Minutier central","Paris, France","M.C.: XLII, 79","Py |f Geneviève and Michel","Typed Transcription","","","","","","","","Collectors File: Le Goux, Marie","not input"
